-31.3	1.25
-33.55	-5.5
-33.55	-12.25
-32.8	-16.75
-29.05	-20.5
-25.3	-22
-21.55	-22
-18.55	-21.25
-16.3	-19
-14.05	-16
-13.3	-12.25
-13.3	-7.75
-13.3	-4
-14.05	-1
-14.8	1.25
