-25.3	9.5
-15.55	2
-8.8	-4.75
-9.55	-7.75
-14.05	-7.75
-20.8	-2.5
-23.05	-3.25
-22.3	-14.5
-20.8	-25.75
-20.8	-31.75
-23.05	-33.25
-25.3	-31.75
-26.05	-22.75
-27.55	-14.5
-29.05	-14.5
-33.55	-16
-35.8	-16
-39.55	-15.25
-41.05	-14.5
-44.8	-25.75
-47.8	-28
-48.55	-24.25
-45.55	-13
-45.55	-3.25
-44.05	5
-44.05	9.5
