-31.3	13.25
-41.05	5.75
-47.8	-1
-47.05	-4
-42.55	-4
-35.8	1.25
-33.55	0.5
-34.3	-10.75
-35.8	-22
-35.8	-28
-33.55	-29.5
-31.3	-28
-30.55	-19
-29.05	-10.75
-27.55	-10.75
-28.3	-19
-28.3	-30.25
-26.05	-33.25
-23.8	-29.5
-23.05	-12.25
-20.8	-12.25
-20.8	-20.5
-20.8	-28
-18.55	-31.75
-17.05	-28
-17.05	-20.5
-17.05	-11.5
-15.55	-10.75
-11.8	-22
-8.8	-24.25
-8.05	-20.5
-11.05	-9.25
-11.05	0.5
-12.55	8.75
-12.55	13.25
