-23.8	12.5
-14.05	5
-7.3	-1.75
-8.05	-4.75
-12.55	-4.75
-19.3	0.5
-21.55	-0.25
-20.8	-11.5
-19.3	-22.75
-19.3	-28.75
-21.55	-30.25
-23.8	-28.75
-24.55	-19.75
-26.05	-11.5
-27.55	-11.5
-26.8	-19.75
-26.8	-31
-29.05	-34
-31.3	-30.25
-32.05	-13
-34.3	-13
-34.3	-21.25
-34.3	-28.75
-36.55	-32.5
-38.05	-28.75
-38.05	-21.25
-38.05	-12.25
-39.55	-11.5
-43.3	-22.75
-46.3	-25
-47.05	-21.25
-44.05	-10
-44.05	-0.25
-42.55	8
-42.55	12.5
