-30.55	3.5
-34.3	2.75
-37.3	-1
-39.55	-4.75
-40.3	-10
-40.3	-16
-38.05	-22
-34.3	-24.25
-29.8	-25
-24.55	-23.5
-20.8	-18.25
-20.05	-13.75
-20.05	-8.5
-21.55	-3.25
-24.55	1.25
-28.3	3.5
-30.55	3.5
